usu_cpf,usu_nome,usu_status,usu_senha
7197621302,Travis Mcgee,0,Rkyq4Kk3YeRgdsWgpcbLIO7BBVqCZ9H0DEIxYh8SMwAfuLyokPIkc35ttOEN9pvmexWXQVt0zVVWmqRAtzJLyrPSYOZghBzEI8NEwUqnUZR20Em8S5wu4UPDN0CjUzwl
70963300831,Channing Leon,1,zOMZlFargkLul0c7SKfrNsQxIjVwDESiAttGSN5GK32HUpX6qhlTUtofC3sGXP9E3xfxsIBVxsG9np55B2Ob8RJ0PL5CzFwRIpUCmUIn1Dt742y60mgddJUMCye5j1GK
57175158913,Jakeem Alvarez,1,VOEl3lxA9ydf7QhfoVBly4tkLBRRnA9MpScJlMjJrtGJi3EThw41wlVYLE6lFyI87n72dExadBWuso8Hle3lHxRVNfg2Kot9Cchvp0ZPLfEWtAF0QGlKMU9yRKFJ8Cao
75894274525,Honorato Lara,1,p3Yg7u9dr6X2cY4FG1M5vdOIf0yZjk9UCYxfHB7zbbrw1mhPIC0gGp5QY3X7wiCboo8aFY6xnedOmHXwP2oGwzMQu5GzBhMwicLbcVHgurP0Z9rOepGU7oYXMsZXXgTF
69484689814,Genevieve Arnold,0,5zUuBxABY2bnY06Tu933dckPhdt0aFO6QuKn3BjIemsUJPRJISmFzSJOuH3njVGgnEUNO0xn9GBbyQwROhA64KUy2vVOkj12tHru7ffizMb4z1CJpseLFzyZeS2VUpUG
96454307123,Garrett Solomon,0,xXMYhpTm4veBWcQOH0sxZcvzLsMG9FmurIEbfQi4bI0mrOQMm4BasVlbcFsogK2UbjJZXe62a2W2oNmrHmnpF7ddjItleg358JhXjAI0b2eD7nvBjBEgQJpDCJwgfM9F
44635950548,Alexandra Ingram,1,TP2TLHAuhmEBcqJEs1oN5C7chqhx9ofmhlb5GmiuJMSMZMdgTQgaXdSmDnfWVXsQJ7hdJttj51x19MQhEnMO7xKwitwY3TJAn31pWkGUC5dN67ngNri4ducvMW2N7uGb
42596772852,Caldwell Mathis,1,aCbqAMkb1fnUb5P9fE1yDha0T7S6xnyPmqc7PbjCvPJzfasyIUFru9IsKfslJnMMXVYpEOQ4lV32f3E9p0lXGt68i0IDW55nPyJcZTXr2D8Lah8K8ycaf8wU7Zn44lhK
85139686320,Slade Black,0,rgqlzZWzA9nsFz2ja1DBEFIDIAdpmG5obvjWYxbQkVE6ku6dhqfkh8BagrrqrJ3y0OLLN4souxdEVGIQuTQfXDat1jwcqwbSPlAqYX9PRcamgmXLOaqXm9PlJD41wmsN
3368554883,Kieran Bolton,0,LaQCMyuMtW0Ve3qdSFYVbFqgpq78dzvX2KeN0Lxhtu8gEHMMuR55Bm7XqZIVQ89MQUKoJDxyE3QXNVH6Bw8V6cwpGEVCzOhIFptyPunUNF3tTIl3LLANdLnGKzUgVS1x
97289443403,Allen Guzman,0,J9IDdNY2B8snOoztOQZLAPs8I0hNd5Jkv32ilbENH2lLbR31xyE5wySuZ5aNz3zgO3JsNPLhNxm1s2C2IVQMglc15oaV55QwPsx9ThQVGYzMyWkxEAhzz4OMXD2BgZZM
7487303467,Rhona Warner,0,57nrQVM8uVLc4Jzd4Us2UD6NoLvtfYsbzZtXrlVkG9NcJb9HVRcV7KX4W8cMNk3J6kmM80yBFRJubYSXdRw71hWkIIunxou2W3iSMEfHKrj7vNbcJaBLWdLNLJ9F9lR3
20217181639,Amelia Leblanc,1,g4M9oTFcldBnMrZI7WOtX1F5AXIYqZ0gvu9oHWL9TbkhvXfaDFI6KJiPhpVkQ3pKHcMO1Jce62WAtUCHIJybbHmUSlm9lBBfZmgOWjk2fBc2pV69tIrA60SuUcM4m1OU
4745072206,Celeste Dejesus,0,jSSlKTNe78SUg7YeRr5wAnT5uhf3ALh7NiW5SEITWxORMGLyFRnkC0kfAW6fUMeoyDh9TGLq6GMKUkZBjhh6RUiKorMnifGMwcy8p81cb9yzVOyYhe5kiZL4Jjpnno25
47705072312,Zephr Barrera,0,zsoWmDhtX8LXTYKQ5thd056P1HVQpFqLNYVY5wV7DSCUE0lavLWG8mh2ZSFYLiD46vXVB65qJVv3b9azFbCr4dsKJ823sto0hWSTEBszTrigPyEMiTHZTwQ0z5JwNbwD
79819768312,Maryam Rosa,1,eIxf1CbEfamoV3mDEQaOkQZhE4jAuLV8kTY0QJhkHtehOfXhhJWjjb8L3bizo8ysyJJUIIXU9eGQojL1qAvZ2yJcFTcVIvfMSg5NLpAMcWecdqHqnS3jRsycsDDcfPum
98372506276,Dorothy Patrick,0,I8hn90mMoEzpRPW5WkGgvj8cXwzlACBjW8lzY30VyH6tjQlf2awAvmjmqBwc65Fk7Egr5eRgtJ9bwyd0OGTjazdVyxlEnJo8qtlYr9m3Xt8aQgMXHo3wqbH9yaDhTpEk
71282925433,Rachel Kramer,1,NxME8zjPldgFmYfT7ivc4MgJJOp6nWQL8REtgUAI4Um7OnR5M5YAZUY87ZVLsUGPPTcH6xZXQLxKTB6i5jb6kFILfgV1EpynXTY0K4lbWfMH7r1J4WtZZpfcSbwjzOjs
1613469473,Nissim Hudson,0,gYNvAL70kYqbxXjHNOfDytZSB7ZNYMDZnMtz0GLzbSqWcBCZKqpHBh5buxfBCzSXXBPYJt6M1wU6Yu1QZz4JRKjdUR8uFJyykxoNpTZIycMdODUQgMNAhTZBOFSOk2Bm
9143353710,Logan Payne,0,nMLji673dxwbH5icgprCYPhIa89bdR6fdIzbfXWFi6LPWJV58TkWNfq6MCKJGJcgU2tIoSGVCWU1iql7QMGLoUl0nNAOCfGiKSAgLjQ7ysWUDbeBQ5A5DHd1macjSdab
32775003661,David Reese,1,KqbodTzITd7oSyKJ4R7pNs8BwNts5Ah0AZTcbqlY4ZPUp2tZdVymAQCr5B2kfI4DFZyg3doAfO6clpvkUNjN82RvHpfKM9Z9Z516MDQiPSVrNC5vMjStDI2oZGYTX6kQ
35546670937,Lars Bartlett,1,wUHCGnMlQlpKQMpFI0a6FsUQxrhLjj9dJVg2w8LEfGs8LCZdGMG3qYB8fVQPlct7nFJFMOyfoMvy5T2L4HDyQ30D2WCAGMsFvvVH9JlWNaaDALlqKnbLsYM6JJF3TNpi
77218993498,Benedict Wheeler,1,RoBUTlRDswCdIl7ANYtK3z1q8OKrfWW5nAXifiEO4lDt3q2vC7a2F3ZOBLE5JnlDv8X2Ag5aJeWPc7OKnOG2CaMmu3XFeOn9EyizqWeOE1azisGw4j3IWRSswheVxZv0
75664334324,Desiree Jensen,1,Oekkix8YEbRxFPYNOPcHCUHURP6N9QbYXxN4CIq3tMpVcu29U6I3GDJkvQToOLWAsA8NULaEUH90zW5uqVJcIuTaU6ypxZBSMq41KIL0aW0fmaMYfrnyZ5yCIe1MhbyD
13416882339,Gisela Holden,1,Qamr4YWnstLVqKg0vYUYgXFbH3W4UdKCNNHo7XPfyD0wSE7sux1JAzRUwDcp9ntLhBVKOWfQT9BwlqxdF8Bn1SyUyuWgC6fXtI8FdE7jDjqpCcz3TQ0fgoDKskL0FRDB
51117069091,Francesca Mcgowan,0,0ipIhP7jf3Z5EVDbmhsQXF8bF2wz09zV5KgszipUTaz6P1IqmfpFZsoZujWk3ra1xYQluNZjuX0AI4gvrzsGcZlHMJsU7exkQX8hyH874OndAfqus90HnoName8wS3Zk
32986524417,Harlan Crawford,0,4gJD968cavFhx82mwb33oZCRDXepq7XBN9ZlMTwXalCGZrdgjfNRzWOPNRfJUDHnECOydpNKAuFzwzEMWtml8kXuSETxEgeW9XaH7G53EKMIsd07jC6bUeSXVh8v6hBh
23349805298,Ginger Luna,0,Xjq9AImc8gOOoaedoscBTHIb70hBQvWqtQCXQVd3ynaEd6xDV555I23gESrT6vZXljwR6aoO3OzHqFQwtTRfUKzZzkWNamvbNFKT5JqFvv3P3bfT7jUvath3HhrboJC4
32660859000,Nita Nielsen,1,hv99dnMUAz4JWPbcPingT6zfcNpTQf4rtmhj5tEyXeCTPeg4KyNUmCWJdCRjubofusUyRSvwSV4fxY3PZ2ZFRNRsavpEYcDJNz9iph5hC7xDEM36Tb7MqfO2l5JiNTap
78635777168,Chase Whitfield,0,ttudawbwfclNJTVtcmiqeXLVq4lsZAM6dmfu6eNI1xMeJyteDIhT5ltzHJ0RhPw8U2IySSTcEwdeS8YmSq98ElWBE5imUI7iPqaNfAiEQ6ZWc3ITnNmduTxuTFuDa0LB
95273650428,Ulysses Dyer,1,h6sQ5Jgb5jGhQtANOyL9u7T8xSx8BldBxzIM3H7u3xszDd3KNPX1LSs7LBZSkHDHh04P8BCIG9BwJndzkdNqoA4vg5rYknd10Gew5KAc1Nw4z0wey0c7GmaEqBOpzzPh
51757718054,Mallory Rowe,1,ujEdPFUSJ5xLN6ffkkh23XDbzBoGKXQn6f4iD5Pric1ZntrQ9FBsA82KFM9vYyyjOYZWpUE6Ekl54NoVTP26FtWL0NnRwo6JlWd8mbzhv9kdhJIj2ODBNMGslnzM5hZN
98083079024,Adena Merrill,0,YpzyfyMEL0kjF8jjcV1d2u6urJQ4vQTfSpCJkvn06g6SfggJJ8EbmeSxRjzu45k4qzQVjWkTSa2YVIYLFvqABrqbhVakBSOWL9OZ464gX01wi6eA5jCMetbxxF27xTxm
66226391044,Acton Hoffman,1,3OvZbYTEjftpa1CRF36OPoeSUJ45YNZkZ4n7zQdCgyF0XejZ2RjtL7zm3GprOF4nubZiFAkwifgXmJRrppRk6cnpo8oh8pejJiKDDu5lThjwPL3S9dXbkAB32FKnv655
7299387512,Kadeem Dawson,1,U2QoTUHSqGzAjrzvr2swo9HrPepHntcH0ZBHEoayo3gCIHsVsha9UoyvRi3Rf0UtbVLc5HZ9uj8sp9XdKvp3JgOIUJepBM3W4QjmAmIS8bNSPkJHHF2mM46ldxaQ3EBB
59871607524,Colorado Hoover,1,D73i2wjUUVXHwXGC7BQYIaaCslBdfyRUrdz76nvaeZdeKEyqjUfT88o0pJDYuid4oH04vUdfkHQtXNUcXDjEp244kQleceEtA7bSqgI9eaYZLMGViMARU1VtTsJ1vajY
83717046245,Martin Pitts,1,GjhoDhhmqHZCVJTaIHSbB4YKEJu8MmvWlwkUXVzu38La7Y5iM4YM6cgE56OtZJYwXBThC5iSr7w6rnJ3VaJeYN6tNuXo8FT0zUefjFe6EqNB09ZqTSeXLXhQZv8Ieu4d
58132909588,Kennan Watkins,0,ldLSsKDKYmZiKObX37a6aegIumVCvRxmGETytAnjShjSe0DgdYABsgCt73zkUv7yajI1tYtICqnOoGigAEQ71CyYhtAf1IvvtJo0BoEOj1W5ov8I7y9yTmlHMA7pC3NK
32587696354,Jessica Robinson,0,CYBbIVDpBaowCpUyo83kQBY2Ro7pRuHniR54D91E09pul65l7enMrFBtPtgf39rMrtCbDJkX1y6prTKCr1M3k8DDMvcxe7713DIxKfysFdJUVlZzXA3nUwXaDRDlU0Kg
80633244385,Katell Rodriguez,0,xchJmVJAHNmOGx68hn9FW4M8ax81vG5JOV1XlL4bHwB6f7EzrcDe2IcvfJBNxcsMDhVDWu5udHCBwOxqWaBJ5sZ36PuXfpFhHaGLm6SAOgDMHg6NpnaePcOWtmX9rXYO
27333434065,Armando Owen,0,E20PRbNer9KfuQ2efn0IeRhtHNzKjjQQi6ofRyCjae8yyKfo6Sev2GGdNRucw5329ffXeVGE1fiHnq6nZw33Pc1Jlkx2x4bA1Y7iVfjbxJLI2PXDqyWafAzVmRuFpFsw
3169826465,Aimee Wagner,1,V5Ztht7UktJaeSiNJT5JSkATAec8E64aBvrKIHDsmv1cDt9JKfR7YRdwGFZk4u5vVMG4KvGvsbR3jx8cFgBXC1Le3bIsGFVanpubVcvfFVqVvmvPINzBtVFBe3xre2wl
19420575447,Leilani Lindsey,1,EemXeXXhAquG6vwGQNSm7VUBlNW7epmzEXZ3WNDykVLszq4jiNpCzz78osx6it8CxhKqzXAdg5jDjJ5FoVk5BbrSybJqlajwPIaiT9RxMqpMwSVNtYfLY2kZwD2pvdLI
54006473680,Julian Marquez,1,F6G2HHU0VnCypjhnVAq94tCKYZ29mAIjGIoo48ype3mhABCSRIXlZSuYrryN1hz1VuvMILrNXMyFhefFScFKt1UwQFqiWAObCTLm43vcAnSseqAqQ0XbAeil7Lb36QTA
30228624962,Daquan Pratt,0,SISySNBwYVUSU6JSfE88R9WWXxjBEIS3Yns9pPXzBBgTN1rzI2LooxEmoaOB43iKpx2nmZfhlZ97y7y8ffqYUjzZek83e9preDB0kvXorN21S873Pi8dbCd0gZ5slYi4
93756465691,Wanda Blair,1,p437yYJW4vjhiIn7ld213xTdAFGgKbklUM3yyisi8oVtaRHopExMpJzCtIGjxADpql8HYEEoyRy0zTJozd9C0uHpPf7wU7e6YMCx8S96rT5AbVTtOZwTJ3gTCQYboNUG
20216805658,Jackson Head,1,grO8gBPfN3OYZQmtaIOY9KZZxyxwfg2WChRCg6qPB8EJCXk0JvqQfcBnFdJryTGbRWfjxNErbeBkjhAXAckjk3sCzYPHzqJ9CwrJuzAC9z7GmEMBscNM7LYIKsRI1SMh
46166119877,Deanna Rodriquez,1,wjxTa41wCGU5fveciSbgEkhMcESKuT2R00jEKA6dy0zKECnXZLyZ7taBM6CQlIs8f50sEe71lQPZE4Rd42vX5NfG11doMVnOsB4KUV2oqLc1MXgK6sMzCD66B68Jd7Yc
40269736477,Tanner Barker,0,CXKtbHVDrY5vLznur5vW4XrJXjXF7tbgCGCwWmFgt7NfFeY2rjx6E33fEs9TvhnUfn20QJ3JLsbz1hVAKM7ZwrcMsQ4hHxQkJMLQ8K9NnAajfQYGOLBVIDJ5lJQqujS1
2153853640,Carlos Chen,1,mASyhJR6RyfmKsGFGjMY4xyE3BXuaPvm0u2DCTIv6yg5XgDpyXYhlaowNyLKdAHEqXiosgNd3pXmgpm3W3OIb6AtswCGkw1hQrwHPVvy00CtNaTtyl9gu3ydkxNGXRK7
71798236990,Garrison Stein,0,5sezNCqDnkTPBZX0J67FJ90zsqh7U1nftA7JjTI9YaYWePuxZ9cRKITIew4oJveFL0aW41Rma7mNE0saSiqbFRFvDyjWdjhcd1L76eCI567nxetbVj390QU6xs0Z1FkU
8093658258,Nevada Francis,1,9AfWjtRfFYbzpGZxlBT54WiMZqUiD5zzRmrLl2Fv4fxWumFlMIU7kBMARYIxVtWHOUkk1Avy3LZSW1bo7XdZicLg0s3Jzexn0ucP6utc1Ga1woOyedbIYL89ykKgGQT6
81945339294,Noelle Carson,0,m2jluMnUiCFLlYWcAXctAhizCk6xL3dnASQ1mvRXE1AHw77l7idg93gTVdb6GmzvmEwrroA0H5aH8bShHo3jqbdwyFf8UIuH5m1ddRntiJRxnUVvx3la8pfP8hHt5Rks
3896384416,Simon Stafford,0,92btBn1hHLmAjHVcm5RqYZM7IEKl422qpIZOnWroUlbsNCZcinWVfVEhucm5d11IVgFCu6kZhLOfAR7Tl0s1XnT6Gd5bbQIBu4AJLbcIuLOQPC37jeMHc3MpO3Tb3cLB
24735634896,Zelenia Snyder,1,rMOgbOf6P6EHShwU2YJtlcAml3YUrr88mCPJLw90hbhVj5yJ40Jyz00Nrm49SJwron4hyE8edzz9AOKDbp4CMCDH3dY602A40qjIwJ8j2huXBnZtg8fTvWE0eZAS6HaT
24854277922,Barrett Mcleod,0,xoeXhsgW5eV7U0zphpchxx71oNLUPaR9sZQIpwgMTgtvTUtOQABgjpZ3abBbbwb3v3hytzxtHepcQsVsvGDHlUNEaK733GLXMwEQJ9U3yLICzYeKWLPvs2IZ6p7os0uX
14133280159,Yvonne Elliott,0,5IMUSNKVmuSoZICIOB3I9TaRqKsxzCLIECnfidTj13x1gt9UpHwxBuQKCyY3yZSg3S6SiSlWX9pELlP70wUDCFjUGe7fCOBBixAxnzyroG2ARi7aUTboJlWz6i4xP0aB
78511888963,Michelle Mckee,1,jIRHF6tZcHnIZiDU4M0wHb7Ng3ERezLqCG3BTI1nzhnY8qv2zdASh5avZiARwmSB87H1ax9kVf5hVYCD1u9sSBSvEQTewKq78v2LUHFHgZAIbgzYM0nm1KzIFM8uSyVo
97145096078,Nigel Sawyer,1,Duof2Tg773aQfKpIxuLEaY9KOmJE1ZIz1phBCqyDaFd9vcvL3lRZ5LSwOzbn3H1RCtGwNxBPLjj4a4r2085VlcMDefPciDeqxSUG7wme8Xa92pLkHuXq06mT1Rekjvjy
12396344965,Tad Conley,1,JcvfIuy1tx3kY2xmObN9UpqucUdgZPedqiWDDntdFWNLQqJLFIvweMwvAkdK3GFTBLAYTwAa4N7jYSlqWEy3MMElINGIbhzu6COU8EcV30WOWOqlJeaCH0yYhP35ToRh
70570825569,Judah Callahan,1,eN3Zb2h6y9TVrd2m7JrzEhgqTxJ5E9UZ9lgQGuRbr5WYGQyABTqkCx0NsBrCbsGqh7PVLxZIKQAJWyaqhK2uBNpFUtYvkO97dn1SAtBGhjfuS6fnq1Tqmsn9WN05tOEr
99291194482,Glenna Sweeney,0,r9qPSOBZqnzkXBZkWp856ICC3TAmsh59RbSgyBE8xJjHzoXVnCljnNI3csLoZAkZmeW2TSo2GuR6Nm18TcfIxIUMuXbApkuWOJYqz94Haw5Ww2KZo7fzq9wDo5PzNbqv
55222602026,Ralph Gonzales,0,HR4AJ2LeGWU8HNQOLp8i1HCEu1KnMSTHUzlNHAZlzGBw6zWF7C3ptfozoEIPX8gsRNOs2MP0TWNhX7ghGHOvtBBVe18NtJtS0RBBIFxkrOuikWEna4Y8lCGdi3lDl0Ta
90798616377,Rama Conley,1,sK9vY0fqP2L1uueiCPu5NxrhiwXSJm7M5frK3f8sLBwRdRKjly6X73Fn96MoJAJMksFzLJLLalZikVUgoUdXeTW11mpUIi6sSp7TYB8XP4VMwWpzXfWJatDhASzd5m1G
66369532637,Alisa Bullock,1,euyiPgR6vSosVR3W65zqP7f1cic2i7gqB5z1HynJkjEfCIKnTQz0FvWMcFZByTVTLEn0svwHZoEOA4yZTT7aPwFX1e5F01EXVXJfKs8fz2dhZfDXTsyJum5TZ76VBZMe
28145608950,Charissa Noel,1,4c2y0cnBk6BJsItqdi3LGeNQX8tsz06y8cig5zicCmHRMpSXjOVXo8ceQhCJY6KHcir59mr6EwPeIQYzVuV6unFuW6L2tASTStwRp6mfCFTbX13Zf8L6OkKD18sEuINt
23196748058,Vera Nelson,1,43h0t6zHWtaeOaW4wTwWCEhGUMzoafC6aBvX7uL6acQf1KRaPfHXuN5wpvXitDQUSfCGxJny0enhQQoQcnxHOKa3IHONqi3BTNV4C2PyEjIed9YhMxHTSvqWRgfJSdr8
3587414327,Valentine Garner,1,FIBng4K7YVLietDU7wLyXtugNFRDcgg2CSjfAiATdCBvDlUhQzOiDYNJEPGVkuamBkJKCwj5vOALNlwBAe6vXfOGV54MFMuSc6MObSch7mMW8LF0qhOgyP0OMFR5NcRn
64241409155,Carter Buckner,0,x5lbQgf2TIspUiN8mT30Ubmf9809lrRP99ba1CuXakwMFWdvtRIyTgLnWaXYNR3qrS9i6woQZTruQLbcUNcVMVKvXvVUj38c9LzohoEAYWLrjXqgDTDWNov9ykN34eMA
78725784372,Martina Jacobs,1,10X2OVuQcBeU3LSyhgaUddFnlmhj7n4VFLL50nvhuLw9IpwHGGsct2XV2nYcQiJkiQU2lw9VGiVCwdERQKgZv0jld1ezokLoT9lDPEfYXT9xNkYiT1SMPXjRk6J3bDGD
31133303074,Zelda Dillard,1,oKHFiP0giha1H1p1h272nYDBBGwfPsjDnDgMsZFZomBmcBKuMBsAlc9IOY3fvu8NQbGMfZLgw9mWGkERuCBrz6JW89SUrHuHdFPTZSusFBPRW7XOFYRNw0yGYDmUlFYN
3522892184,Melyssa Mason,1,aN0veQxccr4dtxcvBuMlyT1VMk8guB4VF5Q9g0Rty8TBnQPB1ubCh12iXRlx3CQeoEwsJ6FxNRHtr3c081L2U1x5HyY6xFMzcRIFbMBXrEcDN7m2SG5XdPhCRlPbSBJN
46965721398,Aladdin Duke,0,c8sgeAyshDsUmefBw9usLiUfLzh7ZEoEnkiUrut4nTVcP7RQfvmbsvA0TKzzgeYgpfojLBXHT4sUfOKVcYNEaCaTg3BWKpUWS7BYeyapCBRNRbjFF6InMcXj3jlDPxxo
50986483255,Denton Carter,0,hBLrZeZ9SY6OilN6TzlcpUYkj4NdYA7I5LRRYyqJIa0W6xapBLc8lidK1Rn4CChfU8C0Q7tCCfFlKN6LLfJTt6CeVWqWpm6Ub1O3zlSQgSaaxCr5w73gLVQu2r3lfswY
38874899461,Alan Estes,1,x6W8LORWGgr4pV27K4C67qci5I8sbxW5msBnX6XZ01kmbNd23r1eOmzxJeLTSRvWLviZwHS2YTpMmn45OIPQIlVi6o573OLlP5tiEJutkgNSU3VGhtRkBoYh731qkYPL
98078930806,Victor Hartman,1,iU9x9guHx91CoXsA1KmvgSROLq9idyxYlcMGZh2Hi2s97v0QA0hZcpM7HbeTNfzirnn01HaUV5JT6vxd7pEEXnznhk3ESdIwGTAwxwwAWMAUvJPquNvmUqH2KAFHpBeY
98074795823,Amelia Downs,0,iw18RbdHrqk1VOHpiJrYS9iwlrJx8fZSIaI67v90o9evRUzZQumjUFHYNbxMBFLr6lkw6D6MNK7pIRKQ8XrYxhtxKshEPAQPSovCVszqsVTKVvwCNtkbCZ70a9oSid5o
89311466636,Yuri Mcconnell,1,s5iaCxJHB4jf5pBj9PcHfp4gef8k2B1sSoIteXsD84wuc4IRHnxcFmXniySaft6GozQBm1V1oLlNWLHwiJlgajQJqBd17WFi95tIfYLY1GMq9pTsxdsXhA4DB830sC7h
43603591542,Bryar Mayo,1,rXt17j3prbXOTiPtxtPMioOxwpMukPkvdpPCeDppSn5gfg0io0n231cuRsA6coLyYBX2hr916lq7G81m6tDSE03EyOLgnaSwsQz681wsi9W3NL9lWNCGfK1JGtiCqDIb
5977880719,Walter Benson,1,SedNIRbbibuBNdgbXSpacYDbx3Hm5GDWaBHGtOdsHoKONLr2Q7sUYvnZ71StkwFsVRn7HxrW2Gmk2CpzgSlw01QMsKV84ARKQ0AtMLNcejF7X1pp60Z1f9Z3mFlyq3mO
31306973875,Dennis Huber,0,3zrfH9BlyCd6rBY0cmZZlbVs4xHQi7QBKTFqW5lIfA9jZj4NHg3sLYvk9t8DVMJQkNQ5gT82phOM55v6HnsRcvb545ZrbhsFhenCr0m81cndDjKR6E9zcJunczXKWsg8
13901358882,Darius Terry,1,q0BF1lfJwtbk0t8PyV0bGWQlZhEk7dLxNkJFr2DECJrlEfwFAxRSd4Xv9QXSZ9X0ZtcMelU6g3bvsFjRa77osjfXFQC1RmUwiff2QnPsFWEE0pMhfyNWxU6PvA1rV4HK
43157597750,Tatyana Moody,1,6oKhwimVwr6WyvcYuNtH3PA9qkC8UqOMXUVPzT8MJ7klqSRWBLNOMBzIBcbWBOTO2TIwC9DhajeIToQlmo2V7T7WmEGWyavzJEespdBhxdZl0DxsSR5nraqNuFWHwSdk
34461396455,Kimberly Franks,1,7zEsxrHPmigBE94ik5vOe6hUaGVVdhjaNGwmHqWwIfDNCINvW7AYRfC5fEx5pEgGGltdzbDi83bICB6tGVJFeJTVmloPvZRXTFCVRPvswSmizr3CTP3mys2YgJnkYJV8
33342287178,Jacob Landry,0,1HtMd15CeJpBfwBsdy4jOU96GZYEx7y13AJFMNeu9CJQUtzGcxBv4uChKPLs9IuSOfT10INCyxhsYVyWDOEPEtgKqKRoRVSeB2GMXIplO6zUIodComQz2vyVqrcD2GAk
79654599453,Sara Dickerson,0,m5DpWPNAlH06t3rIrUDBs1wOspYLOglK3MSv7BxVcfHRPMxkMpLtSqmX4SlxEzm8Ei93OX842Z5giFYh0inWSQYCwLfZ5bD4B4d8TGf7pDCRic1DSo1ExzJHR45PDgs1
38794074905,Colin Rosa,1,BxOcVyJogtYPJmTrcr7riRPIQQM8ei8pzd9uUV0gTKcsMyp5XIdNydzuBjfeYKaeGmouFhgbQoKbSPn7TBdwuA8oNLX3m96wqVsZwKhQTGDAdFPrmW8NsGklbcWCVPIR
98120641021,Cara Hobbs,1,AdmWRLNBtrnmwn8EJX8QYrInjYEyhc5f94BTLfasOTuw1LfISHKUaD5narhKLION6AkdElCTwZ6KbqBM7LgaKMaM7DhEpKkNyykyO6lrF7AckO2CTEBJILOr1SGcQSjg
500697396,Harrison Kemp,1,6SrBxJ6HibUo2AV2YkvVr1ylXDkB2Pj0ExhG5jRl4pWKJYsALNUzqR0zG58ibZI3F6USbO7EZoxzl4W2ofFuyUPgD2IXjeDhs4CZfrzs6J43B0BynOc62pgZxir1S0os
98574232049,Karleigh Sanchez,0,Ca9dPFNF3gTUSluqfZQErD9JbIVIx6E7INFcayw3e1wlV25G4kIAifBEq3x6OuzZsC2cDuR3YOYXPuaeffkARETcf9Axt5fLYYWQjIblsCaOBBslBHaAySBNJ3bFol0V
68682742066,Adam Garner,1,OuxuaENmhHxxbRjKf678spmCMhU1KSuqC3YR8bbvihwzxZLyCDbg5Gik7y2bl198bLFxpwY1bCH9xYCj71UM72br50K70NFcy3fNJByEWepc5S4hCbpVox1IrTC4EZAS
30885455020,Angelica Hill,1,0ptf0kP3hOI1CQgwueps2Wx47bPpQ7KhZV8CY66uXjaonMdDPCxpSPOkSjZV1HO37NA9ZMH3QeVuFOhoaamiicjgjs4N8GqIrVf8F3rEANoE3hv6bHf5qxzr38n7vJBx
73243095136,Cameron Huber,1,mROct4ek0tvxcVKZZLWArz9xMXe0gDHoXA2143uad6rtF0yp7c4mai41QtsA7RmCbq0fDKoXHLayGk4Y4GsbRayfzuZgqTlq3QHkGTZsOeyhiddlfJ7gtLNhhwMEXbHd
18359839801,Maite Fitzpatrick,1,gR39fpmKQyVa4ZUctZzLv7nwb8wk84dBwoYBxNhDDTuOAUu33Zb2cn16dbB2hZDr1ZUxhrIweV5FzJJRddnbq7ModaXggALrK57yRZKz2Q512yOKtKW2VNiYwo09CwUS
46421639928,Willa Rhodes,1,q09MrGFjEB7nE76J1LuAk7EkreqcFxWtlRpW800Cwj1sIVBRK0sh57hXNXoSVtjcVzmEsZydrt6yGk3GmkPPCU7fTXUZ8g1HSMjrFWTMPCwSzk6NYgge7FBjJva1wODi
70940048848,Yael Meyers,0,GImReN92rrvl2cAyMivutgH6M8caoX2kP9i840TTfwVFuyyTdCQuOfqw9QN1lWUZwIl6ROth1fSU5lig4JDf4CQnxhbPqmrruOU5VXVmxRSHGxgV8JbM0TxforeUu7RW
55439922403,September Fuller,1,hFn8w3lWCJLftY2hZIa9AyxsNfoZqSbzUYepxGbpzIOLExgGjFwTxdxqz4gjiTQRfZkK5uODzxEdP2QXlyeBScXemR5jDSv7hJ5DLZJh5bTiDpAxmVVAnDYW0Otwmphm
25211095404,Maisie Adams,0,Yqe4Efrt2xTVc5d3pG6ZAII5Ya1gpvdw8oo6CPzV5jCVWCAB2ED7VCs7qJiH3yREs4ZuR3h8Lz31o22TVqlSSDjqucocBKSNboCH6SIeGv5RWxVOsqCjaPu9hJI5OSJ2
97508083328,Erica Britt,1,dEV5bN7LjE3lSNPYRaxzv5wMKf4vmIc8Ba9yJQxJAF0jn6v9yPksCyg9ZSM2n29zWkqWPJys1XhcOBiv40ksgMl3imNUlKuBz73yKwO7PLqYaihniNTBNbdkk0BEf5Vw
81476010266,Jena Nunez,1,Urbsq7cfD117vIBubJjbLOKLBL4eMDhAl9nhrOqoO7na9L1w9Y4zb2Rj8SMogFheRStH22sSmZugl5nTpORkrlNR5GaXgI6f5JqJXtUd1aimN0Ws5Hf5MumSoOqp5k46
31437077028,Lyle Blair,1,4PXi4UUECGEBgN9ypHo1ecJYxZU3n91QbkmFuekreR1djGerSQYbAoIQ9RIJxE9PnAieLNxezgEubBHNeKw5llw1BJiMoLLxJ1QTU75zKraYqAv6U7rW8CVXEZv3xd2d
